x1,x2,operation_x1,operation_x2,operation_between,latex_expression
0.4,8.1,square,cube,sub,(0.4)^2 - (8.1)^3
5.9,3.4,tan,tan,sub,\tan(5.9) - \tan(3.4)
4.6,8.3,none,sin,add,4.6 + \sin(8.3)
5.3,4.8,none,cos,add,5.3 + \cos(4.8)
0.1,5.9,sqrt,none,mul,\sqrt{0.1} \times 5.9
0.1,4.7,none,sin,div,\frac{0.1}{\sin(4.7)}
0.7,5.8,cos,sin,sub,\cos(0.7) - \sin(5.8)
0.5,8.1,square,sin,sub,(0.5)^2 - \sin(8.1)
0.1,6.2,log,square,add,\log(0.1) + (6.2)^2
4.9,8.0,square,tan,mul,(4.9)^2 \times \tan(8.0)
5.1,5.5,square,none,mul,(5.1)^2 \times 5.5
3.4,7.6,log,tan,add,\log(3.4) + \tan(7.6)
1.8,7.4,none,none,add,1.8 + 7.4
3.8,8.4,square,log,mul,(3.8)^2 \times \log(8.4)
3.7,7.4,sqrt,sin,div,\frac{\sqrt{3.7}}{\sin(7.4)}
0.1,7.1,sin,log,mul,\sin(0.1) \times \log(7.1)
3.5,5.7,cos,exp,mul,\cos(3.5) \times \exp(5.7)
5.8,8.2,cos,sin,div,\frac{\cos(5.8)}{\sin(8.2)}
5.2,8.7,none,tan,sub,5.2 - \tan(8.7)
2.7,3.7,exp,sin,add,\exp(2.7) + \sin(3.7)
5.0,3.8,none,sin,add,5.0 + \sin(3.8)
1.9,4.5,tan,sin,add,\tan(1.9) + \sin(4.5)
0.2,7.6,square,sqrt,mul,(0.2)^2 \times \sqrt{7.6}
5.9,5.6,tan,none,sub,\tan(5.9) - 5.6
1.2,7.6,none,sqrt,add,1.2 + \sqrt{7.6}
5.0,6.5,none,log,mul,5.0 \times \log(6.5)
3.4,6.2,log,none,mul,\log(3.4) \times 6.2
3.8,8.4,square,sin,mul,(3.8)^2 \times \sin(8.4)
2.5,4.5,sqrt,sin,sub,\sqrt{2.5} - \sin(4.5)
3.6,6.0,cube,cos,add,(3.6)^3 + \cos(6.0)
4.4,6.7,cos,none,sub,\cos(4.4) - 6.7
1.9,4.4,none,cos,sub,1.9 - \cos(4.4)
1.9,8.0,sin,cos,div,\frac{\sin(1.9)}{\cos(8.0)}
3.5,7.6,sqrt,sin,add,\sqrt{3.5} + \sin(7.6)
2.3,5.9,log,sin,sub,\log(2.3) - \sin(5.9)
3.2,6.7,none,cos,mul,3.2 \times \cos(6.7)
4.6,7.1,log,cos,mul,\log(4.6) \times \cos(7.1)
4.2,6.8,square,none,mul,(4.2)^2 \times 6.8
3.5,6.6,cube,none,add,(3.5)^3 + 6.6
2.5,4.0,sqrt,cos,sub,\sqrt{2.5} - \cos(4.0)
3.0,7.1,sqrt,exp,div,\frac{\sqrt{3.0}}{\exp(7.1)}
3.0,5.3,log,cube,add,\log(3.0) + (5.3)^3
2.9,6.7,sqrt,tan,mul,\sqrt{2.9} \times \tan(6.7)
2.1,9.2,cos,exp,mul,\cos(2.1) \times \exp(9.2)
1.3,7.8,none,square,div,\frac{1.3}{(7.8)^2}
0.5,6.0,exp,cube,mul,\exp(0.5) \times (6.0)^3
2.3,6.9,none,exp,add,2.3 + \exp(6.9)
1.5,7.0,sqrt,tan,add,\sqrt{1.5} + \tan(7.0)
3.5,6.0,tan,log,add,\tan(3.5) + \log(6.0)
3.1,9.6,sqrt,none,add,\sqrt{3.1} + 9.6
2.2,9.6,sin,cos,div,\frac{\sin(2.2)}{\cos(9.6)}
1.9,8.0,exp,square,mul,\exp(1.9) \times (8.0)^2
3.0,5.4,log,sin,add,\log(3.0) + \sin(5.4)
2.9,6.8,none,cube,mul,2.9 \times (6.8)^3
3.8,6.8,sin,sqrt,add,\sin(3.8) + \sqrt{6.8}
3.4,5.5,exp,cos,div,\frac{\exp(3.4)}{\cos(5.5)}
5.6,8.2,cube,tan,sub,(5.6)^3 - \tan(8.2)
1.8,5.7,sin,cos,mul,\sin(1.8) \times \cos(5.7)
3.2,3.6,none,square,mul,3.2 \times (3.6)^2
0.4,4.6,tan,cos,add,\tan(0.4) + \cos(4.6)
4.1,5.3,cube,square,add,(4.1)^3 + (5.3)^2
3.3,4.1,sqrt,none,mul,\sqrt{3.3} \times 4.1
1.8,8.7,sqrt,none,mul,\sqrt{1.8} \times 8.7
1.1,4.5,none,square,div,\frac{1.1}{(4.5)^2}
5.8,4.1,sin,none,add,\sin(5.8) + 4.1
3.6,5.1,none,sqrt,div,\frac{3.6}{\sqrt{5.1}}
2.1,4.2,square,sqrt,mul,(2.1)^2 \times \sqrt{4.2}
2.4,5.1,square,cube,mul,(2.4)^2 \times (5.1)^3
4.0,6.0,none,exp,sub,4.0 - \exp(6.0)
2.6,7.6,square,cos,mul,(2.6)^2 \times \cos(7.6)
3.9,5.9,cube,sin,mul,(3.9)^3 \times \sin(5.9)
4.0,5.5,log,none,mul,\log(4.0) \times 5.5
4.2,4.0,tan,tan,mul,\tan(4.2) \times \tan(4.0)
3.0,5.2,square,cube,mul,(3.0)^2 \times (5.2)^3
5.0,7.2,sqrt,none,add,\sqrt{5.0} + 7.2
0.9,4.8,none,sin,add,0.9 + \sin(4.8)
5.4,9.1,none,square,add,5.4 + (9.1)^2
1.9,3.9,sin,none,sub,\sin(1.9) - 3.9
3.4,6.9,cube,cos,add,(3.4)^3 + \cos(6.9)
3.5,7.8,exp,sqrt,div,\frac{\exp(3.5)}{\sqrt{7.8}}
3.5,4.9,square,log,mul,(3.5)^2 \times \log(4.9)
1.9,5.7,tan,sin,mul,\tan(1.9) \times \sin(5.7)
1.9,9.2,none,sin,mul,1.9 \times \sin(9.2)
1.5,7.2,exp,sin,sub,\exp(1.5) - \sin(7.2)
1.1,5.1,cube,none,sub,(1.1)^3 - 5.1
5.0,4.3,none,none,sub,5.0 - 4.3
3.2,7.1,cos,sin,add,\cos(3.2) + \sin(7.1)
4.4,4.0,none,cos,mul,4.4 \times \cos(4.0)
3.1,7.8,cos,none,add,\cos(3.1) + 7.8
0.1,9.6,log,sqrt,sub,\log(0.1) - \sqrt{9.6}
3.3,5.8,cos,exp,sub,\cos(3.3) - \exp(5.8)
3.7,3.3,log,cos,add,\log(3.7) + \cos(3.3)
4.7,9.2,square,sin,add,(4.7)^2 + \sin(9.2)
2.1,7.3,sin,square,mul,\sin(2.1) \times (7.3)^2
2.5,6.9,cos,sin,mul,\cos(2.5) \times \sin(6.9)
2.8,8.1,sqrt,sin,mul,\sqrt{2.8} \times \sin(8.1)
1.4,6.9,exp,square,mul,\exp(1.4) \times (6.9)^2
1.8,7.6,sqrt,log,mul,\sqrt{1.8} \times \log(7.6)
3.4,7.1,exp,sin,add,\exp(3.4) + \sin(7.1)
4.7,7.2,sqrt,none,sub,\sqrt{4.7} - 7.2
0.7,5.0,sqrt,log,mul,\sqrt{0.7} \times \log(5.0)
1.5,4.8,log,sqrt,add,\log(1.5) + \sqrt{4.8}
2.3,5.9,exp,log,add,\exp(2.3) + \log(5.9)
5.2,6.9,square,sqrt,mul,(5.2)^2 \times \sqrt{6.9}
3.8,5.2,square,cos,sub,(3.8)^2 - \cos(5.2)
2.5,7.8,cos,sin,sub,\cos(2.5) - \sin(7.8)
2.2,6.0,square,sqrt,div,\frac{(2.2)^2}{\sqrt{6.0}}
2.2,4.1,sqrt,tan,add,\sqrt{2.2} + \tan(4.1)
4.2,5.9,cube,none,div,\frac{(4.2)^3}{5.9}
1.8,3.0,none,sin,sub,1.8 - \sin(3.0)
5.2,3.2,cos,sqrt,sub,\cos(5.2) - \sqrt{3.2}
1.9,8.1,sqrt,tan,mul,\sqrt{1.9} \times \tan(8.1)
0.5,5.2,tan,none,add,\tan(0.5) + 5.2
5.5,8.9,cos,none,sub,\cos(5.5) - 8.9
4.6,4.6,sqrt,cos,sub,\sqrt{4.6} - \cos(4.6)
1.6,9.3,none,none,div,\frac{1.6}{9.3}
1.7,8.1,square,none,mul,(1.7)^2 \times 8.1
4.2,5.5,tan,none,mul,\tan(4.2) \times 5.5
1.9,8.2,square,tan,mul,(1.9)^2 \times \tan(8.2)
3.2,5.7,tan,log,add,\tan(3.2) + \log(5.7)
2.8,7.3,log,sqrt,div,\frac{\log(2.8)}{\sqrt{7.3}}
4.4,7.0,tan,cube,mul,\tan(4.4) \times (7.0)^3
2.0,6.8,tan,sin,sub,\tan(2.0) - \sin(6.8)
4.4,3.6,square,square,add,(4.4)^2 + (3.6)^2
1.6,5.5,square,sin,add,(1.6)^2 + \sin(5.5)
0.9,6.8,log,sin,mul,\log(0.9) \times \sin(6.8)
1.1,6.1,cube,cos,div,\frac{(1.1)^3}{\cos(6.1)}
3.6,3.0,square,exp,mul,(3.6)^2 \times \exp(3.0)
1.4,4.8,none,log,add,1.4 + \log(4.8)
2.0,7.0,cube,sin,sub,(2.0)^3 - \sin(7.0)
5.7,7.9,sin,log,mul,\sin(5.7) \times \log(7.9)
1.2,3.5,square,none,sub,(1.2)^2 - 3.5
3.4,3.7,cos,none,sub,\cos(3.4) - 3.7
2.5,3.9,none,sin,add,2.5 + \sin(3.9)
4.2,5.2,sqrt,sqrt,div,\frac{\sqrt{4.2}}{\sqrt{5.2}}
3.1,5.7,square,sqrt,mul,(3.1)^2 \times \sqrt{5.7}
1.3,9.8,cos,tan,sub,\cos(1.3) - \tan(9.8)
3.3,9.0,none,log,add,3.3 + \log(9.0)
4.4,5.1,cube,cube,add,(4.4)^3 + (5.1)^3
1.6,9.2,cos,cube,sub,\cos(1.6) - (9.2)^3
1.7,6.4,log,sqrt,mul,\log(1.7) \times \sqrt{6.4}
1.7,5.3,tan,cos,add,\tan(1.7) + \cos(5.3)
4.5,6.4,sqrt,none,add,\sqrt{4.5} + 6.4
4.1,5.4,none,sin,mul,4.1 \times \sin(5.4)
0.6,5.9,log,sin,mul,\log(0.6) \times \sin(5.9)
3.6,7.3,tan,cos,mul,\tan(3.6) \times \cos(7.3)
2.4,6.1,sqrt,sin,mul,\sqrt{2.4} \times \sin(6.1)
0.6,5.9,cube,cos,add,(0.6)^3 + \cos(5.9)
4.9,3.7,none,sin,add,4.9 + \sin(3.7)
5.3,6.3,log,sin,div,\frac{\log(5.3)}{\sin(6.3)}
0.3,6.6,square,log,div,\frac{(0.3)^2}{\log(6.6)}
3.0,7.1,square,none,add,(3.0)^2 + 7.1
5.9,3.8,tan,cos,add,\tan(5.9) + \cos(3.8)
0.7,7.0,cube,cube,add,(0.7)^3 + (7.0)^3
0.7,6.1,square,exp,add,(0.7)^2 + \exp(6.1)
5.2,3.3,sin,sqrt,sub,\sin(5.2) - \sqrt{3.3}
1.3,9.1,square,sqrt,mul,(1.3)^2 \times \sqrt{9.1}
0.8,8.1,sin,cos,add,\sin(0.8) + \cos(8.1)
2.5,7.2,square,none,mul,(2.5)^2 \times 7.2
3.3,5.5,exp,sin,add,\exp(3.3) + \sin(5.5)
0.9,8.0,exp,sqrt,add,\exp(0.9) + \sqrt{8.0}
3.1,7.6,square,sqrt,mul,(3.1)^2 \times \sqrt{7.6}
5.9,8.7,none,cos,mul,5.9 \times \cos(8.7)
2.8,7.7,sin,sin,div,\frac{\sin(2.8)}{\sin(7.7)}
4.1,6.9,sin,sin,add,\sin(4.1) + \sin(6.9)
6.0,9.1,none,none,add,6.0 + 9.1
5.3,6.6,square,exp,mul,(5.3)^2 \times \exp(6.6)
3.1,7.1,exp,cos,mul,\exp(3.1) \times \cos(7.1)
2.7,5.0,sqrt,cube,add,\sqrt{2.7} + (5.0)^3
3.7,3.4,square,cos,mul,(3.7)^2 \times \cos(3.4)
2.2,6.7,cos,cos,mul,\cos(2.2) \times \cos(6.7)
5.6,7.0,square,cube,mul,(5.6)^2 \times (7.0)^3
4.9,6.5,exp,tan,mul,\exp(4.9) \times \tan(6.5)
4.6,5.3,tan,cos,sub,\tan(4.6) - \cos(5.3)
5.3,8.1,log,tan,sub,\log(5.3) - \tan(8.1)
5.9,7.4,exp,log,mul,\exp(5.9) \times \log(7.4)
2.6,7.9,sqrt,cos,sub,\sqrt{2.6} - \cos(7.9)
2.9,7.6,cos,none,mul,\cos(2.9) \times 7.6
2.2,5.8,square,sin,sub,(2.2)^2 - \sin(5.8)
2.1,9.1,sin,square,add,\sin(2.1) + (9.1)^2
4.9,8.5,none,none,add,4.9 + 8.5
3.7,8.3,square,exp,add,(3.7)^2 + \exp(8.3)
4.1,4.4,tan,none,div,\frac{\tan(4.1)}{4.4}
3.9,5.6,none,sin,add,3.9 + \sin(5.6)
0.1,7.2,log,sqrt,mul,\log(0.1) \times \sqrt{7.2}
1.4,3.5,sqrt,tan,add,\sqrt{1.4} + \tan(3.5)
5.0,5.1,none,exp,sub,5.0 - \exp(5.1)
4.8,4.8,log,cos,sub,\log(4.8) - \cos(4.8)
1.1,4.7,sqrt,none,mul,\sqrt{1.1} \times 4.7
5.1,7.1,square,log,div,\frac{(5.1)^2}{\log(7.1)}
2.1,9.6,sqrt,cube,mul,\sqrt{2.1} \times (9.6)^3
4.9,8.0,cos,cos,mul,\cos(4.9) \times \cos(8.0)
4.4,4.4,log,sin,add,\log(4.4) + \sin(4.4)
3.2,3.1,log,tan,mul,\log(3.2) \times \tan(3.1)
2.1,6.6,none,cube,add,2.1 + (6.6)^3
1.5,7.8,cos,none,sub,\cos(1.5) - 7.8
3.2,6.4,cos,sin,add,\cos(3.2) + \sin(6.4)
1.4,5.5,none,sqrt,mul,1.4 \times \sqrt{5.5}
1.4,8.4,square,log,add,(1.4)^2 + \log(8.4)
4.9,7.1,tan,tan,sub,\tan(4.9) - \tan(7.1)
2.1,3.8,sqrt,square,mul,\sqrt{2.1} \times (3.8)^2
4.0,6.0,cube,sin,div,\frac{(4.0)^3}{\sin(6.0)}
3.2,5.3,cos,sqrt,mul,\cos(3.2) \times \sqrt{5.3}
2.1,7.8,log,none,div,\frac{\log(2.1)}{7.8}
4.3,3.9,cube,none,mul,(4.3)^3 \times 3.9
4.1,4.3,cos,tan,sub,\cos(4.1) - \tan(4.3)
1.6,7.7,square,tan,sub,(1.6)^2 - \tan(7.7)
2.0,5.5,log,square,mul,\log(2.0) \times (5.5)^2
3.0,6.3,sqrt,sqrt,add,\sqrt{3.0} + \sqrt{6.3}
3.9,7.1,tan,tan,mul,\tan(3.9) \times \tan(7.1)
5.3,7.4,exp,none,mul,\exp(5.3) \times 7.4
3.5,4.9,cube,cos,div,\frac{(3.5)^3}{\cos(4.9)}
4.9,3.1,log,none,add,\log(4.9) + 3.1
2.7,7.3,cos,cos,mul,\cos(2.7) \times \cos(7.3)
2.6,4.1,none,sin,mul,2.6 \times \sin(4.1)
5.2,4.3,exp,tan,mul,\exp(5.2) \times \tan(4.3)
1.8,7.7,sin,sqrt,mul,\sin(1.8) \times \sqrt{7.7}
1.9,9.2,exp,cos,add,\exp(1.9) + \cos(9.2)
5.7,4.2,sin,sqrt,div,\frac{\sin(5.7)}{\sqrt{4.2}}
1.8,8.2,sqrt,none,mul,\sqrt{1.8} \times 8.2
2.6,6.7,sqrt,log,add,\sqrt{2.6} + \log(6.7)
4.2,7.4,sqrt,tan,sub,\sqrt{4.2} - \tan(7.4)
3.4,4.1,tan,none,add,\tan(3.4) + 4.1
2.5,6.9,sin,sin,mul,\sin(2.5) \times \sin(6.9)
2.9,3.4,sqrt,sqrt,mul,\sqrt{2.9} \times \sqrt{3.4}
4.3,5.5,log,exp,mul,\log(4.3) \times \exp(5.5)
3.9,7.9,exp,none,add,\exp(3.9) + 7.9
0.5,8.2,none,log,add,0.5 + \log(8.2)
0.3,8.7,cos,sqrt,sub,\cos(0.3) - \sqrt{8.7}
4.6,6.0,cube,tan,add,(4.6)^3 + \tan(6.0)
2.2,3.1,sin,sin,add,\sin(2.2) + \sin(3.1)
1.1,9.7,square,log,sub,(1.1)^2 - \log(9.7)
2.0,5.0,log,log,add,\log(2.0) + \log(5.0)
5.5,4.9,none,square,div,\frac{5.5}{(4.9)^2}
3.9,6.8,tan,none,add,\tan(3.9) + 6.8
5.0,4.2,sqrt,none,div,\frac{\sqrt{5.0}}{4.2}
1.3,8.4,none,sqrt,add,1.3 + \sqrt{8.4}
0.7,6.1,none,exp,mul,0.7 \times \exp(6.1)
5.3,5.0,square,sin,add,(5.3)^2 + \sin(5.0)
2.9,7.3,none,sin,sub,2.9 - \sin(7.3)
2.3,9.4,sqrt,sqrt,sub,\sqrt{2.3} - \sqrt{9.4}
2.9,7.7,sin,none,mul,\sin(2.9) \times 7.7
2.9,6.3,square,cos,add,(2.9)^2 + \cos(6.3)
1.4,9.3,sin,square,div,\frac{\sin(1.4)}{(9.3)^2}
1.8,8.9,exp,cos,add,\exp(1.8) + \cos(8.9)
1.0,8.3,exp,sin,mul,\exp(1.0) \times \sin(8.3)
1.3,7.9,square,cos,add,(1.3)^2 + \cos(7.9)
5.5,4.4,sqrt,none,add,\sqrt{5.5} + 4.4
4.4,7.2,exp,exp,sub,\exp(4.4) - \exp(7.2)
1.8,7.3,none,none,sub,1.8 - 7.3
5.2,8.0,log,cos,add,\log(5.2) + \cos(8.0)
2.0,8.9,sqrt,none,mul,\sqrt{2.0} \times 8.9
2.4,7.6,sqrt,cos,add,\sqrt{2.4} + \cos(7.6)
4.4,5.7,none,square,sub,4.4 - (5.7)^2
2.2,4.2,sin,sin,div,\frac{\sin(2.2)}{\sin(4.2)}
3.5,8.3,sin,square,mul,\sin(3.5) \times (8.3)^2
0.7,7.5,none,none,sub,0.7 - 7.5
3.5,9.4,sqrt,exp,add,\sqrt{3.5} + \exp(9.4)
4.1,4.4,none,log,mul,4.1 \times \log(4.4)
1.2,4.9,exp,cube,sub,\exp(1.2) - (4.9)^3
1.8,5.2,log,cos,add,\log(1.8) + \cos(5.2)
2.6,6.2,square,square,div,\frac{(2.6)^2}{(6.2)^2}
4.2,4.8,sin,none,mul,\sin(4.2) \times 4.8
0.6,8.7,sin,sin,sub,\sin(0.6) - \sin(8.7)
4.7,6.6,square,log,sub,(4.7)^2 - \log(6.6)
3.0,8.2,exp,none,add,\exp(3.0) + 8.2
0.7,7.5,square,sin,sub,(0.7)^2 - \sin(7.5)
4.0,8.2,cube,square,add,(4.0)^3 + (8.2)^2
0.5,6.8,square,none,sub,(0.5)^2 - 6.8
3.1,3.1,sin,sin,add,\sin(3.1) + \sin(3.1)
2.0,3.4,cos,cos,add,\cos(2.0) + \cos(3.4)
0.5,7.2,log,none,div,\frac{\log(0.5)}{7.2}
4.7,4.8,exp,none,div,\frac{\exp(4.7)}{4.8}
4.3,6.1,sin,square,div,\frac{\sin(4.3)}{(6.1)^2}
3.5,4.9,cos,sin,add,\cos(3.5) + \sin(4.9)
3.7,7.5,none,tan,mul,3.7 \times \tan(7.5)
4.5,8.3,tan,square,sub,\tan(4.5) - (8.3)^2
3.5,4.7,log,sin,add,\log(3.5) + \sin(4.7)
1.2,4.4,sqrt,log,mul,\sqrt{1.2} \times \log(4.4)
4.3,7.6,sin,cos,mul,\sin(4.3) \times \cos(7.6)
2.0,7.3,cos,sin,div,\frac{\cos(2.0)}{\sin(7.3)}
3.3,5.0,none,exp,add,3.3 + \exp(5.0)
1.5,5.3,sqrt,none,mul,\sqrt{1.5} \times 5.3
1.5,6.1,sin,cos,add,\sin(1.5) + \cos(6.1)
2.5,6.6,sin,none,sub,\sin(2.5) - 6.6
2.5,8.3,square,cube,add,(2.5)^2 + (8.3)^3
3.3,9.0,exp,sqrt,mul,\exp(3.3) \times \sqrt{9.0}
2.4,7.3,sin,none,div,\frac{\sin(2.4)}{7.3}
2.4,6.3,cos,sin,sub,\cos(2.4) - \sin(6.3)
0.5,5.6,log,sin,add,\log(0.5) + \sin(5.6)
2.4,6.6,square,none,sub,(2.4)^2 - 6.6
0.1,6.8,square,cos,sub,(0.1)^2 - \cos(6.8)
4.9,5.9,sqrt,sin,mul,\sqrt{4.9} \times \sin(5.9)
2.4,6.3,sin,none,mul,\sin(2.4) \times 6.3
3.4,5.0,cos,cos,mul,\cos(3.4) \times \cos(5.0)
2.7,7.2,square,sin,div,\frac{(2.7)^2}{\sin(7.2)}
3.9,6.6,sin,tan,sub,\sin(3.9) - \tan(6.6)
5.2,8.3,exp,none,div,\frac{\exp(5.2)}{8.3}
2.6,6.4,exp,none,sub,\exp(2.6) - 6.4
5.3,4.6,log,sin,mul,\log(5.3) \times \sin(4.6)
2.9,7.8,exp,none,add,\exp(2.9) + 7.8
4.4,5.8,exp,exp,add,\exp(4.4) + \exp(5.8)
2.6,9.0,none,cos,add,2.6 + \cos(9.0)
0.3,3.1,exp,cube,add,\exp(0.3) + (3.1)^3
3.7,3.9,log,none,add,\log(3.7) + 3.9
3.3,4.2,none,none,add,3.3 + 4.2
2.4,4.3,sqrt,cos,sub,\sqrt{2.4} - \cos(4.3)
3.0,5.8,tan,log,add,\tan(3.0) + \log(5.8)
4.4,7.3,log,tan,mul,\log(4.4) \times \tan(7.3)
0.3,7.5,none,cos,add,0.3 + \cos(7.5)
5.1,6.1,sqrt,none,mul,\sqrt{5.1} \times 6.1
2.7,4.0,sqrt,sqrt,add,\sqrt{2.7} + \sqrt{4.0}
1.9,9.3,log,square,sub,\log(1.9) - (9.3)^2
5.0,5.7,cos,cos,add,\cos(5.0) + \cos(5.7)
1.0,4.7,log,none,div,\frac{\log(1.0)}{4.7}
3.2,6.6,log,none,mul,\log(3.2) \times 6.6
5.3,7.0,sin,sin,sub,\sin(5.3) - \sin(7.0)
3.1,7.1,sqrt,sin,div,\frac{\sqrt{3.1}}{\sin(7.1)}
3.3,8.2,sin,cube,sub,\sin(3.3) - (8.2)^3
3.3,9.7,log,cos,mul,\log(3.3) \times \cos(9.7)
0.3,4.9,square,sqrt,mul,(0.3)^2 \times \sqrt{4.9}
2.2,7.7,cube,cos,mul,(2.2)^3 \times \cos(7.7)
3.3,3.5,none,none,add,3.3 + 3.5
1.3,7.3,log,none,add,\log(1.3) + 7.3
1.7,9.9,sqrt,sin,add,\sqrt{1.7} + \sin(9.9)
0.1,6.5,cos,sqrt,add,\cos(0.1) + \sqrt{6.5}
5.8,4.1,tan,cube,div,\frac{\tan(5.8)}{(4.1)^3}
4.9,4.3,exp,square,add,\exp(4.9) + (4.3)^2
2.4,4.6,tan,log,mul,\tan(2.4) \times \log(4.6)
4.4,8.1,log,none,div,\frac{\log(4.4)}{8.1}
0.5,3.0,exp,sin,add,\exp(0.5) + \sin(3.0)
3.1,9.0,square,tan,add,(3.1)^2 + \tan(9.0)
3.4,7.2,tan,sqrt,add,\tan(3.4) + \sqrt{7.2}
6.0,9.1,cube,tan,add,(6.0)^3 + \tan(9.1)
3.7,7.2,none,sqrt,mul,3.7 \times \sqrt{7.2}
3.0,3.7,cube,none,mul,(3.0)^3 \times 3.7
4.0,5.0,tan,none,div,\frac{\tan(4.0)}{5.0}
2.8,5.9,square,exp,add,(2.8)^2 + \exp(5.9)
3.8,9.2,none,cube,div,\frac{3.8}{(9.2)^3}
2.3,9.8,log,exp,div,\frac{\log(2.3)}{\exp(9.8)}
2.3,8.6,square,sqrt,sub,(2.3)^2 - \sqrt{8.6}
4.5,5.2,sin,none,div,\frac{\sin(4.5)}{5.2}
2.0,9.3,cos,square,div,\frac{\cos(2.0)}{(9.3)^2}
4.9,7.6,tan,cos,add,\tan(4.9) + \cos(7.6)
1.3,6.0,none,tan,div,\frac{1.3}{\tan(6.0)}
5.3,7.0,none,sqrt,mul,5.3 \times \sqrt{7.0}
3.4,5.0,sqrt,sqrt,add,\sqrt{3.4} + \sqrt{5.0}
2.2,7.4,exp,none,div,\frac{\exp(2.2)}{7.4}
1.0,6.7,sqrt,sqrt,add,\sqrt{1.0} + \sqrt{6.7}
2.2,7.3,sqrt,exp,sub,\sqrt{2.2} - \exp(7.3)
2.7,3.1,square,cos,add,(2.7)^2 + \cos(3.1)
2.2,9.7,exp,cube,mul,\exp(2.2) \times (9.7)^3
2.0,5.9,cos,cube,mul,\cos(2.0) \times (5.9)^3
0.1,3.1,exp,none,sub,\exp(0.1) - 3.1
2.7,7.1,cos,cos,add,\cos(2.7) + \cos(7.1)
1.0,6.8,cos,none,mul,\cos(1.0) \times 6.8
2.3,9.8,none,none,mul,2.3 \times 9.8
3.5,7.0,sin,cos,add,\sin(3.5) + \cos(7.0)
3.2,3.0,log,cos,sub,\log(3.2) - \cos(3.0)
0.5,7.6,square,log,add,(0.5)^2 + \log(7.6)
2.5,6.2,cos,sin,mul,\cos(2.5) \times \sin(6.2)
3.9,4.2,tan,cube,div,\frac{\tan(3.9)}{(4.2)^3}
4.4,5.4,cos,square,mul,\cos(4.4) \times (5.4)^2
2.8,6.2,log,cos,mul,\log(2.8) \times \cos(6.2)
3.6,8.4,none,exp,div,\frac{3.6}{\exp(8.4)}
1.3,9.3,sqrt,none,add,\sqrt{1.3} + 9.3
3.6,8.9,sin,square,div,\frac{\sin(3.6)}{(8.9)^2}
0.6,7.0,exp,square,div,\frac{\exp(0.6)}{(7.0)^2}
5.4,3.6,none,cube,div,\frac{5.4}{(3.6)^3}
1.8,8.6,sin,cos,div,\frac{\sin(1.8)}{\cos(8.6)}
1.2,4.7,none,cube,add,1.2 + (4.7)^3
5.4,5.4,none,cos,add,5.4 + \cos(5.4)
5.6,6.7,sin,tan,mul,\sin(5.6) \times \tan(6.7)
2.6,6.9,cos,cos,sub,\cos(2.6) - \cos(6.9)
3.2,5.3,square,cos,add,(3.2)^2 + \cos(5.3)
3.1,6.7,sqrt,none,sub,\sqrt{3.1} - 6.7
4.9,4.5,square,exp,add,(4.9)^2 + \exp(4.5)
2.9,8.4,none,cos,add,2.9 + \cos(8.4)
5.3,4.9,none,sqrt,add,5.3 + \sqrt{4.9}
5.2,6.5,sin,none,add,\sin(5.2) + 6.5
3.1,6.4,exp,cos,sub,\exp(3.1) - \cos(6.4)
6.0,7.1,exp,cube,div,\frac{\exp(6.0)}{(7.1)^3}
1.2,8.1,log,cos,mul,\log(1.2) \times \cos(8.1)
1.2,6.2,log,log,mul,\log(1.2) \times \log(6.2)
0.1,3.5,none,cos,mul,0.1 \times \cos(3.5)
3.6,7.2,sqrt,exp,sub,\sqrt{3.6} - \exp(7.2)
2.5,4.3,exp,none,add,\exp(2.5) + 4.3
3.3,4.0,none,exp,add,3.3 + \exp(4.0)
4.1,8.9,sqrt,square,add,\sqrt{4.1} + (8.9)^2
5.6,3.1,sqrt,tan,mul,\sqrt{5.6} \times \tan(3.1)
1.0,6.5,exp,cube,add,\exp(1.0) + (6.5)^3
3.5,5.6,none,none,div,\frac{3.5}{5.6}
4.4,6.3,square,sin,sub,(4.4)^2 - \sin(6.3)
3.9,3.9,log,square,add,\log(3.9) + (3.9)^2
4.9,6.1,none,none,mul,4.9 \times 6.1
4.5,7.2,square,sqrt,sub,(4.5)^2 - \sqrt{7.2}
0.9,7.9,tan,cos,mul,\tan(0.9) \times \cos(7.9)
2.4,5.9,sqrt,cos,mul,\sqrt{2.4} \times \cos(5.9)
1.4,9.6,none,none,div,\frac{1.4}{9.6}
2.6,5.3,cos,sqrt,div,\frac{\cos(2.6)}{\sqrt{5.3}}
3.0,9.3,exp,exp,div,\frac{\exp(3.0)}{\exp(9.3)}
4.0,4.5,square,cos,sub,(4.0)^2 - \cos(4.5)
3.5,3.2,log,square,sub,\log(3.5) - (3.2)^2
1.0,5.8,cube,none,mul,(1.0)^3 \times 5.8
0.4,9.0,none,cube,sub,0.4 - (9.0)^3
4.7,4.5,tan,none,mul,\tan(4.7) \times 4.5
1.2,8.1,sqrt,sin,div,\frac{\sqrt{1.2}}{\sin(8.1)}
5.0,6.6,sin,tan,mul,\sin(5.0) \times \tan(6.6)
1.6,5.5,exp,cube,mul,\exp(1.6) \times (5.5)^3
3.0,7.3,log,none,div,\frac{\log(3.0)}{7.3}
2.8,5.6,sqrt,none,div,\frac{\sqrt{2.8}}{5.6}
