age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
52.0, Self-emp-not-inc,41496.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
34.0, Private,320027.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
44.0, Private,198282.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,60.0, United-States, >50K
61.0, Self-emp-not-inc,133969.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0.0,0.0,63.0, South, <=50K
23.0, Private,38151.0, 11th,7.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,40.0, Philippines, <=50K
28.0, Private,167789.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K
17.0, Private,117477.0, 10th,6.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,152375.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
48.0, Local-gov,242923.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,1848.0,40.0, United-States, >50K
23.0, Private,142766.0, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,18.0, United-States, <=50K
39.0, Private,454585.0, 5th-6th,3.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,54.0, Mexico, <=50K
30.0, Private,188798.0, Some-college,10.0, Divorced, Other-service, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K
56.0, Local-gov,212864.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
56.0, Private,94156.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
46.0, Self-emp-inc,216414.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,60.0, United-States, >50K
46.0, State-gov,54260.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,10.0, United-States, >50K
21.0, Private,33016.0, 10th,6.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,25.0, United-States, <=50K
29.0, Private,232666.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,242984.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,48.0, United-States, <=50K
30.0, Self-emp-inc,191571.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, >50K
43.0, Private,26915.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
22.0, Private,229456.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,35.0, United-States, <=50K
47.0, Private,304133.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
67.0, Private,192995.0, HS-grad,9.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K
53.0, State-gov,123011.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
33.0, Private,198211.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,266072.0, 10th,6.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,20.0, El-Salvador, <=50K
45.0, Private,252079.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
40.0, Private,277647.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,35.0, United-States, >50K
30.0, Private,104052.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,1741.0,42.0, United-States, <=50K
61.0, Self-emp-not-inc,92178.0, 11th,7.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,312271.0, Masters,14.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,65.0, United-States, <=50K
32.0, Private,199655.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0.0,1740.0,40.0, ?, <=50K
21.0, Private,275395.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
58.0, Federal-gov,81973.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0.0,1485.0,40.0, United-States, >50K
28.0, Private,309196.0, Bachelors,13.0, Never-married, Protective-serv, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, Private,128065.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
37.0, Private,160120.0, Masters,14.0, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0.0,0.0,40.0, South, <=50K
59.0, Private,378585.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,44.0, United-States, >50K
43.0, Self-emp-inc,62026.0, Prof-school,15.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999.0,0.0,40.0, United-States, >50K
59.0, State-gov,173422.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5013.0,0.0,38.0, United-States, <=50K
42.0, Private,251239.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
20.0, Private,270517.0, HS-grad,9.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, Mexico, <=50K
29.0, Private,159768.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,3325.0,0.0,40.0, Ecuador, <=50K
34.0, Private,260560.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
51.0, Private,123780.0, HS-grad,9.0, Divorced, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
35.0, Private,70282.0, HS-grad,9.0, Never-married, Exec-managerial, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
23.0, State-gov,142547.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
72.0, Private,496538.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,6360.0,0.0,40.0, United-States, <=50K
52.0, Self-emp-inc,168539.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
68.0, Private,161744.0, 10th,6.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,16.0, United-States, <=50K
45.0, Private,174533.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,7298.0,0.0,50.0, United-States, >50K
43.0, Private,390369.0, Assoc-acdm,12.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
39.0, Private,153047.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
27.0, State-gov,187327.0, HS-grad,9.0, Separated, Protective-serv, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
66.0, Private,197414.0, 7th-8th,4.0, Married-spouse-absent, Other-service, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K
36.0, Private,170842.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,35.0, United-States, <=50K
27.0, Private,194590.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0.0,0.0,25.0, United-States, <=50K
40.0, Private,206049.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,199419.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,344275.0, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,70.0, United-States, <=50K
42.0, Private,100479.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
31.0, Local-gov,127651.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,301694.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,35.0, Mexico, <=50K
17.0, Private,154398.0, 11th,7.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,16.0, Haiti, <=50K
58.0, Private,256274.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
26.0, Local-gov,242464.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,3103.0,0.0,40.0, United-States, >50K
36.0, State-gov,25806.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, China, <=50K
27.0, ?,168347.0, HS-grad,9.0, Separated, ?, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,192565.0, 11th,7.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States, <=50K
38.0, Self-emp-not-inc,357962.0, 9th,5.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
64.0, Self-emp-not-inc,144391.0, Masters,14.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
45.0, Private,81132.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0.0,0.0,55.0, United-States, >50K
26.0, Private,248990.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,185670.0, 1st-4th,2.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,21.0, Mexico, <=50K
51.0, Private,136121.0, Assoc-voc,11.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,38.0, United-States, <=50K
39.0, Private,111499.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
42.0, Self-emp-not-inc,115323.0, Doctorate,16.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,7.0, ?, <=50K
37.0, Self-emp-not-inc,177277.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, ?,440417.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K
62.0, Private,186446.0, Some-college,10.0, Divorced, Tech-support, Unmarried, White, Female,0.0,0.0,43.0, United-States, <=50K
41.0, State-gov,539019.0, Some-college,10.0, Never-married, Farming-fishing, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
45.0, Federal-gov,81487.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, Puerto-Rico, >50K
41.0, Private,462964.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,2174.0,0.0,50.0, United-States, <=50K
41.0, Private,91316.0, Assoc-acdm,12.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, State-gov,104280.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.0, United-States, >50K
59.0, Private,264357.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
25.0, Private,273792.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,37.0, United-States, <=50K
39.0, Private,80004.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,235124.0, 12th,8.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,30.0, ?, <=50K
29.0, Private,210945.0, 11th,7.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Private,22245.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0.0,0.0,60.0, United-States, <=50K
23.0, Private,72887.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0.0,0.0,1.0, Vietnam, <=50K
44.0, Private,402718.0, 1st-4th,2.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
27.0, Self-emp-inc,64379.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1740.0,40.0, United-States, <=50K
69.0, Private,229418.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,187936.0, 10th,6.0, Never-married, Craft-repair, Not-in-family, Black, Female,0.0,0.0,50.0, United-States, <=50K
37.0, Private,196529.0, Some-college,10.0, Widowed, Other-service, Not-in-family, White, Female,2354.0,0.0,40.0, ?, <=50K
53.0, Local-gov,177063.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
37.0, Self-emp-not-inc,111129.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
30.0, Private,425528.0, HS-grad,9.0, Never-married, Protective-serv, Own-child, White, Male,0.0,0.0,70.0, United-States, <=50K
45.0, Private,289230.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,48.0, United-States, >50K
22.0, Private,385540.0, 10th,6.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K
72.0, Self-emp-not-inc,336423.0, 5th-6th,3.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Local-gov,170772.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
58.0, ?,226078.0, 11th,7.0, Divorced, ?, Unmarried, Black, Female,0.0,0.0,32.0, United-States, <=50K
28.0, Private,339372.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, ?,94366.0, 10th,6.0, Never-married, ?, Other-relative, White, Male,0.0,0.0,6.0, United-States, <=50K
49.0, Local-gov,31267.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
49.0, Private,155489.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
32.0, Private,42596.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
30.0, Private,181460.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,37.0, United-States, <=50K
46.0, Private,191389.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,28.0, United-States, >50K
28.0, Private,300915.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1902.0,43.0, United-States, >50K
44.0, Private,268098.0, 12th,8.0, Never-married, Transport-moving, Not-in-family, Black, Male,0.0,0.0,36.0, United-States, <=50K
46.0, Private,216666.0, 5th-6th,3.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
21.0, Private,131620.0, HS-grad,9.0, Married-spouse-absent, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, Dominican-Republic, <=50K
45.0, State-gov,271962.0, Bachelors,13.0, Divorced, Protective-serv, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
65.0, Private,170939.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,6723.0,0.0,40.0, United-States, <=50K
38.0, Federal-gov,338320.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1977.0,50.0, United-States, >50K
33.0, Private,91667.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States, <=50K
36.0, Federal-gov,192443.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, Black, Male,13550.0,0.0,40.0, United-States, >50K
22.0, ?,175586.0, HS-grad,9.0, Never-married, ?, Unmarried, Black, Female,0.0,0.0,35.0, United-States, <=50K
55.0, Self-emp-not-inc,119762.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
38.0, Private,32989.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
37.0, Private,278924.0, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,224059.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
44.0, Private,32000.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,18.0, United-States, >50K
51.0, Private,305147.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Self-emp-not-inc,159869.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,56.0, United-States, >50K
57.0, Private,108426.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,48.0, England, <=50K
49.0, Self-emp-not-inc,144351.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,25.0, United-States, <=50K
32.0, Self-emp-not-inc,116508.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
28.0, Private,25955.0, Some-college,10.0, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Private,132919.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,12.0, United-States, >50K
53.0, Private,209022.0, 11th,7.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,37.0, United-States, <=50K
59.0, Private,233312.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
26.0, State-gov,147719.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,20.0, India, <=50K
46.0, Private,423222.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,40.0, United-States, >50K
35.0, Private,306156.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
64.0, State-gov,186376.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178.0,0.0,40.0, United-States, >50K
35.0, Private,30529.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
47.0, Private,151584.0, HS-grad,9.0, Divorced, Sales, Own-child, White, Male,0.0,1876.0,40.0, United-States, <=50K
60.0, Self-emp-inc,328011.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K
55.0, Private,171242.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,60.0, United-States, >50K
49.0, Private,214169.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
31.0, Private,331065.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,1408.0,40.0, United-States, <=50K
